folder,objective,method,m,steps,split,metric,layer,head,seeds,documents,mean,seed_std,parameters,training_seconds,feature_pair_ms
fits,row,hedgehog,64,2000,test_long,row_l1,0,0,3,8,1.052317537367344,0.020239205324048864,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,row_l1,0,6,3,8,1.9953816135724385,0.0001265318819354095,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,row_l1,14,0,3,8,1.8816744685173035,0.003433052350617559,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,row_l1,14,6,3,8,1.6908433039983113,0.008935956935592248,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,row_l1,27,0,3,8,1.1136299818754196,0.006345478804741803,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,row_l1,27,6,3,8,1.0530481388171513,0.009208842889287442,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,negative_fraction,0,0,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,negative_fraction,0,6,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,negative_fraction,14,0,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,negative_fraction,14,6,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,negative_fraction,27,0,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,negative_fraction,27,6,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,nonpositive_denominator_fraction,0,0,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,nonpositive_denominator_fraction,0,6,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,nonpositive_denominator_fraction,14,0,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,nonpositive_denominator_fraction,14,6,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,nonpositive_denominator_fraction,27,0,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,nonpositive_denominator_fraction,27,6,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,top1_agreement,0,0,3,8,0.0026041666666666665,0.00281909311127747,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,top1_agreement,0,6,3,8,0.0030924479166666665,0.000563818622255494,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,top1_agreement,14,0,3,8,0.7639973958333334,0.008632825388258668,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,top1_agreement,14,6,3,8,0.8273111979166666,0.009717696514048167,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,top1_agreement,27,0,3,8,0.10148111979166667,0.004660038509837372,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_long,top1_agreement,27,6,3,8,0.044026692708333336,0.001100891052935277,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,kernel_nmse,0,0,3,8,0.7942426403363546,0.001971864637788356,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,kernel_nmse,0,6,3,8,0.9645513072609901,0.002324717619868054,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,kernel_nmse,14,0,3,8,0.9201119666298231,0.00011760319713518284,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,kernel_nmse,14,6,3,8,0.9025638277331988,0.0007030975428431263,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,kernel_nmse,27,0,3,8,0.6759269262353579,0.00201961941520298,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,kernel_nmse,27,6,3,8,0.6683061098059019,0.0032866918535066534,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,attention_nmse,0,0,3,8,0.7801018754641215,0.006464243189223654,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,attention_nmse,0,6,3,8,0.9576333289345106,0.0038185554421472953,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,attention_nmse,14,0,3,8,0.5691184351841608,0.016303030046354184,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,attention_nmse,14,6,3,8,0.6942281375328699,0.009682417512404411,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,attention_nmse,27,0,3,8,0.6577493622899055,0.002957075360113802,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,attention_nmse,27,6,3,8,0.6299974570671717,0.0027879834176214252,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,output_nmse,0,0,3,8,0.04974105108218888,0.0024489818100687953,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,output_nmse,0,6,3,8,0.8043082530299822,0.0041897789163640444,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,output_nmse,14,0,3,8,2.3741197511553764,0.05355634916426924,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,output_nmse,14,6,3,8,1.5575644075870514,0.008141027167630967,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,output_nmse,27,0,3,8,0.15441539666304985,0.002405666497457399,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,output_nmse,27,6,3,8,0.2423857944086194,0.0025606972777711076,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,row_l1,0,0,3,8,0.7471942032376925,0.012236766434652345,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,row_l1,0,6,3,8,1.9397681206464767,0.005502925789492097,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,row_l1,14,0,3,8,1.4265563189983368,0.017117584447588458,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,row_l1,14,6,3,8,1.4272300948699315,0.006883179648379175,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,row_l1,27,0,3,8,0.8188962191343307,0.004300249771391144,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,row_l1,27,6,3,8,0.7936549534400305,0.0023329177388691493,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,negative_fraction,0,0,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,negative_fraction,0,6,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,negative_fraction,14,0,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,negative_fraction,14,6,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,negative_fraction,27,0,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,negative_fraction,27,6,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,nonpositive_denominator_fraction,0,0,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,nonpositive_denominator_fraction,0,6,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,nonpositive_denominator_fraction,14,0,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,nonpositive_denominator_fraction,14,6,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,nonpositive_denominator_fraction,27,0,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,nonpositive_denominator_fraction,27,6,3,8,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,top1_agreement,0,0,3,8,0.23291015625,0.013432172561991132,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,top1_agreement,0,6,3,8,0.258056640625,0.016068830734281576,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,top1_agreement,14,0,3,8,0.83056640625,0.0023544069240705456,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,top1_agreement,14,6,3,8,0.8426920572916666,0.0014917238590351043,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,top1_agreement,27,0,3,8,0.19083658854166666,0.012131930438531394,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,ood,top1_agreement,27,6,3,8,0.13810221354166666,0.0024454718752143097,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,kernel_nmse,0,0,3,20,0.5929568906625112,0.007748830126157261,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,kernel_nmse,0,6,3,20,1.0033098916212717,0.0003205937971862549,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,kernel_nmse,14,0,3,20,0.8882245630025863,0.0003757441332183545,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,kernel_nmse,14,6,3,20,0.8771752983331681,0.00034544216003279,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,kernel_nmse,27,0,3,20,0.6088378270467122,0.007886716235994701,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,kernel_nmse,27,6,3,20,0.6004631946484248,0.00560378660117896,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,attention_nmse,0,0,3,20,0.4643707225720088,0.0052391470577055795,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,attention_nmse,0,6,3,20,1.0450312813123066,0.0032156159319474582,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,attention_nmse,14,0,3,20,0.30217625945806503,0.008823332080266052,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,attention_nmse,14,6,3,20,0.4575303201874097,0.01358003952535043,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,attention_nmse,27,0,3,20,0.5601558307806651,0.0034030419691046653,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,attention_nmse,27,6,3,20,0.5468277876575788,0.003925556495183624,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,output_nmse,0,0,3,20,0.02434833369528254,0.0004478095559238924,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,output_nmse,0,6,3,20,1.140552701552709,0.03409066439862799,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,output_nmse,14,0,3,20,2.806733719507853,0.06803326214236857,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,output_nmse,14,6,3,20,1.1992217501004536,0.03308668709280231,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,output_nmse,27,0,3,20,0.15570270903408526,0.0018879540762784604,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,output_nmse,27,6,3,20,0.25842575654387473,0.00425305825050547,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,row_l1,0,0,3,20,0.6494212786356609,0.017372840288970497,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,row_l1,0,6,3,20,1.9041727880636852,0.002017090489062913,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,row_l1,14,0,3,20,1.0377549320459367,0.02712848641066675,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,row_l1,14,6,3,20,1.2693635165691377,0.016692690657192307,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,row_l1,27,0,3,20,0.7546707063913346,0.003862220385306396,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,row_l1,27,6,3,20,0.7352642943461736,0.004882795321405944,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,negative_fraction,0,0,3,20,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,negative_fraction,0,6,3,20,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,negative_fraction,14,0,3,20,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,negative_fraction,14,6,3,20,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,negative_fraction,27,0,3,20,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,negative_fraction,27,6,3,20,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,nonpositive_denominator_fraction,0,0,3,20,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,nonpositive_denominator_fraction,0,6,3,20,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,nonpositive_denominator_fraction,14,0,3,20,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,nonpositive_denominator_fraction,14,6,3,20,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,nonpositive_denominator_fraction,27,0,3,20,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,nonpositive_denominator_fraction,27,6,3,20,0.0,0.0,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,top1_agreement,0,0,3,20,0.20475260416666666,0.01955231611316157,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,top1_agreement,0,6,3,20,0.006315104166666666,0.001097637714849438,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,top1_agreement,14,0,3,20,0.91171875,0.0016658908309796642,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,top1_agreement,14,6,3,20,0.8822265625,0.0031432572147326544,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,top1_agreement,27,0,3,20,0.27236328125000003,0.0024472586105745452,8256,8.446615027884642,0.3693226708306207
fits,row,hedgehog,64,2000,test_block,top1_agreement,27,6,3,20,0.17639973958333333,0.01950347960637242,8256,8.446615027884642,0.3693226708306207
fits,row,kan_positive,64,2000,validation,kernel_nmse,0,0,3,12,0.5189421599109968,0.015372921314654764,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,kernel_nmse,0,6,3,12,0.9266829921139611,0.0028793012042350333,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,kernel_nmse,14,0,3,12,0.1521190827091535,0.0002827515706723893,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,kernel_nmse,14,6,3,12,0.13949803656174076,0.0013310115680177507,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,kernel_nmse,27,0,3,12,0.6687671393156052,0.005944150096882123,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,kernel_nmse,27,6,3,12,0.6624818609820472,5.706853198181147e-05,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,attention_nmse,0,0,3,12,0.5343914636307292,0.018748013392784712,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,attention_nmse,0,6,3,12,0.9511108183198504,0.0018042819021267954,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,attention_nmse,14,0,3,12,0.15487885599335036,0.002986615621844132,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,attention_nmse,14,6,3,12,0.13672528591834834,0.0015348468927482604,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,attention_nmse,27,0,3,12,0.6532078915172153,0.004749774214572232,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,attention_nmse,27,6,3,12,0.6439160423146353,0.0012586961452591104,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,output_nmse,0,0,3,12,0.016983664646330807,0.000451337207928494,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,output_nmse,0,6,3,12,0.8307683385080762,0.002789898921880246,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,output_nmse,14,0,3,12,0.706914785835478,0.004494443049901148,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,output_nmse,14,6,3,12,0.5494979504081939,0.0025631324719612653,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,output_nmse,27,0,3,12,0.1698191815780269,0.0027231713957623113,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,output_nmse,27,6,3,12,0.2990807228618198,0.0051556351411531556,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,row_l1,0,0,3,12,0.5807266599602169,0.0044348466251851295,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,row_l1,0,6,3,12,1.9331684112548828,0.0024164527619400743,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,row_l1,14,0,3,12,0.6551212055815591,0.014972192136542863,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,row_l1,14,6,3,12,0.8235016564528147,0.0034401908029409413,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,row_l1,27,0,3,12,0.8290286825762854,0.005364710088517978,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,row_l1,27,6,3,12,0.8207420491509967,0.0018180617095549228,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,negative_fraction,0,0,3,12,0.0,0.0,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,negative_fraction,0,6,3,12,0.0,0.0,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,negative_fraction,14,0,3,12,0.0,0.0,73888,22.711636784176033,2.8551510281032986
fits,row,kan_positive,64,2000,validation,negative_fraction,14,6,3,12,0.0,0.0,73888,22.711636784176033,2.8551510281032986
