loss,training_documents,budget_scale,method,seed,parameters,split,metric,layer,head,value
logcosh,4096,1,mlp,29,73856,test_block,output_nmse,14,0,0.8621562123298645
logcosh,4096,1,mlp,29,73856,test_block,output_nmse,14,6,0.6856594681739807
logcosh,4096,1,mlp,29,73856,test_block,output_nmse,27,0,0.17187891900539398
logcosh,4096,1,mlp,29,73856,test_block,output_nmse,27,6,0.2576810419559479
logcosh,4096,1,mlp,47,73856,test_block,output_nmse,14,0,0.9489258527755737
logcosh,4096,1,mlp,47,73856,test_block,output_nmse,14,6,0.846150815486908
logcosh,4096,1,mlp,47,73856,test_block,output_nmse,27,0,0.17208874225616455
logcosh,4096,1,mlp,47,73856,test_block,output_nmse,27,6,0.2552993595600128
logcosh,4096,1,mlp,11,73856,test_block,row_l1,14,0,0.5264453887939453
logcosh,4096,1,mlp,11,73856,test_block,row_l1,14,6,1.2712467908859253
logcosh,4096,1,mlp,11,73856,test_block,row_l1,27,0,0.6353540420532227
logcosh,4096,1,mlp,11,73856,test_block,row_l1,27,6,0.6068812012672424
logcosh,4096,1,mlp,29,73856,test_block,row_l1,14,0,0.38880854845046997
logcosh,4096,1,mlp,29,73856,test_block,row_l1,14,6,0.8896098136901855
logcosh,4096,1,mlp,29,73856,test_block,row_l1,27,0,0.6323553919792175
logcosh,4096,1,mlp,29,73856,test_block,row_l1,27,6,0.6099003553390503
logcosh,4096,1,mlp,47,73856,test_block,row_l1,14,0,0.46054840087890625
logcosh,4096,1,mlp,47,73856,test_block,row_l1,14,6,0.9998228549957275
logcosh,4096,1,mlp,47,73856,test_block,row_l1,27,0,0.62828129529953
logcosh,4096,1,mlp,47,73856,test_block,row_l1,27,6,0.6046725511550903
logcosh,4096,1,mlp,11,73856,test_block,raw_nmse,14,0,0.9931629904657933
logcosh,4096,1,mlp,11,73856,test_block,raw_nmse,14,6,0.9997010066171704
logcosh,4096,1,mlp,11,73856,test_block,raw_nmse,27,0,0.9794631079438558
logcosh,4096,1,mlp,11,73856,test_block,raw_nmse,27,6,0.9779042646511087
logcosh,4096,1,mlp,29,73856,test_block,raw_nmse,14,0,0.9871723891165732
logcosh,4096,1,mlp,29,73856,test_block,raw_nmse,14,6,0.9994276957988497
logcosh,4096,1,mlp,29,73856,test_block,raw_nmse,27,0,0.9790964811353532
logcosh,4096,1,mlp,29,73856,test_block,raw_nmse,27,6,0.9778680546131173
logcosh,4096,1,mlp,47,73856,test_block,raw_nmse,14,0,0.9905962135273116
logcosh,4096,1,mlp,47,73856,test_block,raw_nmse,14,6,0.9995270152837137
logcosh,4096,1,mlp,47,73856,test_block,raw_nmse,27,0,0.9771197551218843
logcosh,4096,1,mlp,47,73856,test_block,raw_nmse,27,6,0.9772434736305144
logcosh,4096,2,mlp,11,147584,train,logcosh,14,0,0.8975744981435779
logcosh,4096,2,mlp,11,147584,train,logcosh,14,6,0.7068260594985973
logcosh,4096,2,mlp,11,147584,train,logcosh,27,0,0.24640996797022524
logcosh,4096,2,mlp,11,147584,train,logcosh,27,6,0.2499014682291454
logcosh,4096,2,mlp,29,147584,train,logcosh,14,0,0.8952103525714025
logcosh,4096,2,mlp,29,147584,train,logcosh,14,6,0.6973019003107703
logcosh,4096,2,mlp,29,147584,train,logcosh,27,0,0.24613862450463098
logcosh,4096,2,mlp,29,147584,train,logcosh,27,6,0.2476930338504571
logcosh,4096,2,mlp,47,147584,train,logcosh,14,0,0.8726319417867919
logcosh,4096,2,mlp,47,147584,train,logcosh,14,6,0.7033027667478512
logcosh,4096,2,mlp,47,147584,train,logcosh,27,0,0.24470808232083885
logcosh,4096,2,mlp,47,147584,train,logcosh,27,6,0.24747458625674185
logcosh,4096,2,mlp,11,147584,train,log_mae,14,0,1.4108977963856795
logcosh,4096,2,mlp,11,147584,train,log_mae,14,6,1.1929917541817021
logcosh,4096,2,mlp,11,147584,train,log_mae,27,0,0.6040807699064892
logcosh,4096,2,mlp,11,147584,train,log_mae,27,6,0.6093477428657323
logcosh,4096,2,mlp,29,147584,train,log_mae,14,0,1.4083239151040354
logcosh,4096,2,mlp,29,147584,train,log_mae,14,6,1.1823937153144377
logcosh,4096,2,mlp,29,147584,train,log_mae,27,0,0.6037144801132226
logcosh,4096,2,mlp,29,147584,train,log_mae,27,6,0.6058361645838148
logcosh,4096,2,mlp,47,147584,train,log_mae,14,0,1.3826685268981658
logcosh,4096,2,mlp,47,147584,train,log_mae,14,6,1.1893559201430088
logcosh,4096,2,mlp,47,147584,train,log_mae,27,0,0.6020544978448171
logcosh,4096,2,mlp,47,147584,train,log_mae,27,6,0.6062285927373983
logcosh,4096,2,mlp,11,147584,train,factor2,14,0,0.323366641998291
logcosh,4096,2,mlp,11,147584,train,factor2,14,6,0.37901878356933594
logcosh,4096,2,mlp,11,147584,train,factor2,27,0,0.6653203964233398
logcosh,4096,2,mlp,11,147584,train,factor2,27,6,0.661320686340332
logcosh,4096,2,mlp,29,147584,train,factor2,14,0,0.3239145278930664
logcosh,4096,2,mlp,29,147584,train,factor2,14,6,0.38086462020874023
logcosh,4096,2,mlp,29,147584,train,factor2,27,0,0.6654763221740723
logcosh,4096,2,mlp,29,147584,train,factor2,27,6,0.6643261909484863
logcosh,4096,2,mlp,47,147584,train,factor2,14,0,0.3300800323486328
logcosh,4096,2,mlp,47,147584,train,factor2,14,6,0.37932348251342773
logcosh,4096,2,mlp,47,147584,train,factor2,27,0,0.6658024787902832
logcosh,4096,2,mlp,47,147584,train,factor2,27,6,0.6628990173339844
logcosh,4096,2,mlp,11,147584,train,factor10,14,0,0.8110747337341309
logcosh,4096,2,mlp,11,147584,train,factor10,14,6,0.8718442916870117
logcosh,4096,2,mlp,11,147584,train,factor10,27,0,0.9884018898010254
logcosh,4096,2,mlp,11,147584,train,factor10,27,6,0.9878997802734375
logcosh,4096,2,mlp,29,147584,train,factor10,14,0,0.8116044998168945
logcosh,4096,2,mlp,29,147584,train,factor10,14,6,0.8759584426879883
logcosh,4096,2,mlp,29,147584,train,factor10,27,0,0.9883260726928711
logcosh,4096,2,mlp,29,147584,train,factor10,27,6,0.9880790710449219
logcosh,4096,2,mlp,47,147584,train,factor10,14,0,0.8191251754760742
logcosh,4096,2,mlp,47,147584,train,factor10,14,6,0.8736138343811035
logcosh,4096,2,mlp,47,147584,train,factor10,27,0,0.9888091087341309
logcosh,4096,2,mlp,47,147584,train,factor10,27,6,0.9884190559387207
logcosh,4096,2,mlp,11,147584,train,raw_nmse,14,0,0.9808377721212336
logcosh,4096,2,mlp,11,147584,train,raw_nmse,14,6,0.9983320753440824
logcosh,4096,2,mlp,11,147584,train,raw_nmse,27,0,0.9857228475786265
logcosh,4096,2,mlp,11,147584,train,raw_nmse,27,6,0.9847082627327076
logcosh,4096,2,mlp,29,147584,train,raw_nmse,14,0,0.9660036875484517
logcosh,4096,2,mlp,29,147584,train,raw_nmse,14,6,0.9958478098305311
logcosh,4096,2,mlp,29,147584,train,raw_nmse,27,0,0.9861736942600143
logcosh,4096,2,mlp,29,147584,train,raw_nmse,27,6,0.9845896833086607
logcosh,4096,2,mlp,47,147584,train,raw_nmse,14,0,0.989092729916864
logcosh,4096,2,mlp,47,147584,train,raw_nmse,14,6,0.9985349754770464
logcosh,4096,2,mlp,47,147584,train,raw_nmse,27,0,0.9849538752063729
logcosh,4096,2,mlp,47,147584,train,raw_nmse,27,6,0.9851566187799753
logcosh,4096,2,mlp,11,147584,train,normalized_idiv,14,0,4.436506933802847
logcosh,4096,2,mlp,11,147584,train,normalized_idiv,14,6,4.350396928060832
logcosh,4096,2,mlp,11,147584,train,normalized_idiv,27,0,1.5298762865096416
logcosh,4096,2,mlp,11,147584,train,normalized_idiv,27,6,1.5068358758101401
logcosh,4096,2,mlp,29,147584,train,normalized_idiv,14,0,4.001650063898101
logcosh,4096,2,mlp,29,147584,train,normalized_idiv,14,6,3.985203100715321
logcosh,4096,2,mlp,29,147584,train,normalized_idiv,27,0,1.5218520934008264
logcosh,4096,2,mlp,29,147584,train,normalized_idiv,27,6,1.5002968430263544
logcosh,4096,2,mlp,47,147584,train,normalized_idiv,14,0,4.755873693463891
logcosh,4096,2,mlp,47,147584,train,normalized_idiv,14,6,4.432534875142034
logcosh,4096,2,mlp,47,147584,train,normalized_idiv,27,0,1.4809343466197276
logcosh,4096,2,mlp,47,147584,train,normalized_idiv,27,6,1.5156566776837452
logcosh,4096,2,mlp,11,147584,validation,logcosh,14,0,0.9061723777598816
logcosh,4096,2,mlp,11,147584,validation,logcosh,14,6,0.7141068136047404
logcosh,4096,2,mlp,11,147584,validation,logcosh,27,0,0.25356289013456534
logcosh,4096,2,mlp,11,147584,validation,logcosh,27,6,0.256752355258088
logcosh,4096,2,mlp,29,147584,validation,logcosh,14,0,0.9024797277207789
logcosh,4096,2,mlp,29,147584,validation,logcosh,14,6,0.7073123008544261
logcosh,4096,2,mlp,29,147584,validation,logcosh,27,0,0.2521169886193023
logcosh,4096,2,mlp,29,147584,validation,logcosh,27,6,0.25471122429437265
logcosh,4096,2,mlp,47,147584,validation,logcosh,14,0,0.8842920957607551
logcosh,4096,2,mlp,47,147584,validation,logcosh,14,6,0.7137776192130022
logcosh,4096,2,mlp,47,147584,validation,logcosh,27,0,0.25219414826222086
logcosh,4096,2,mlp,47,147584,validation,logcosh,27,6,0.25532081678986673
logcosh,4096,2,mlp,11,147584,validation,log_mae,14,0,1.4214839757488562
logcosh,4096,2,mlp,11,147584,validation,log_mae,14,6,1.2025705977937893
logcosh,4096,2,mlp,11,147584,validation,log_mae,27,0,0.6147158708036858
logcosh,4096,2,mlp,11,147584,validation,log_mae,27,6,0.6197796277513965
logcosh,4096,2,mlp,29,147584,validation,log_mae,14,0,1.416710965635616
logcosh,4096,2,mlp,29,147584,validation,log_mae,14,6,1.1938971439395178
logcosh,4096,2,mlp,29,147584,validation,log_mae,27,0,0.6129274564362052
logcosh,4096,2,mlp,29,147584,validation,log_mae,27,6,0.6171885122419103
logcosh,4096,2,mlp,47,147584,validation,log_mae,14,0,1.3968250737071912
logcosh,4096,2,mlp,47,147584,validation,log_mae,14,6,1.2023440381521429
logcosh,4096,2,mlp,47,147584,validation,log_mae,27,0,0.613043705010081
logcosh,4096,2,mlp,47,147584,validation,log_mae,27,6,0.6184686559939343
logcosh,4096,2,mlp,11,147584,validation,factor2,14,0,0.3190155029296875
logcosh,4096,2,mlp,11,147584,validation,factor2,14,6,0.37451171875
logcosh,4096,2,mlp,11,147584,validation,factor2,27,0,0.65643310546875
logcosh,4096,2,mlp,11,147584,validation,factor2,27,6,0.6530914306640625
logcosh,4096,2,mlp,29,147584,validation,factor2,14,0,0.323516845703125
logcosh,4096,2,mlp,29,147584,validation,factor2,14,6,0.3773956298828125
logcosh,4096,2,mlp,29,147584,validation,factor2,27,0,0.65765380859375
logcosh,4096,2,mlp,29,147584,validation,factor2,27,6,0.6545562744140625
logcosh,4096,2,mlp,47,147584,validation,factor2,14,0,0.3246612548828125
logcosh,4096,2,mlp,47,147584,validation,factor2,14,6,0.373931884765625
logcosh,4096,2,mlp,47,147584,validation,factor2,27,0,0.657623291015625
logcosh,4096,2,mlp,47,147584,validation,factor2,27,6,0.653228759765625
logcosh,4096,2,mlp,11,147584,validation,factor10,14,0,0.8072509765625
logcosh,4096,2,mlp,11,147584,validation,factor10,14,6,0.86944580078125
logcosh,4096,2,mlp,11,147584,validation,factor10,27,0,0.9878997802734375
logcosh,4096,2,mlp,11,147584,validation,factor10,27,6,0.987457275390625
logcosh,4096,2,mlp,29,147584,validation,factor10,14,0,0.809112548828125
logcosh,4096,2,mlp,29,147584,validation,factor10,14,6,0.8722076416015625
logcosh,4096,2,mlp,29,147584,validation,factor10,27,0,0.988037109375
logcosh,4096,2,mlp,29,147584,validation,factor10,27,6,0.9875640869140625
logcosh,4096,2,mlp,47,147584,validation,factor10,14,0,0.816162109375
logcosh,4096,2,mlp,47,147584,validation,factor10,14,6,0.8713226318359375
logcosh,4096,2,mlp,47,147584,validation,factor10,27,0,0.9873504638671875
logcosh,4096,2,mlp,47,147584,validation,factor10,27,6,0.9878082275390625
logcosh,4096,2,mlp,11,147584,validation,raw_nmse,14,0,0.954413085413947
logcosh,4096,2,mlp,11,147584,validation,raw_nmse,14,6,0.9726199003615978
logcosh,4096,2,mlp,11,147584,validation,raw_nmse,27,0,0.952452463619365
logcosh,4096,2,mlp,11,147584,validation,raw_nmse,27,6,0.9794229438051447
logcosh,4096,2,mlp,29,147584,validation,raw_nmse,14,0,0.9207053435407576
logcosh,4096,2,mlp,29,147584,validation,raw_nmse,14,6,0.9296111168844611
logcosh,4096,2,mlp,29,147584,validation,raw_nmse,27,0,0.9547062980360144
logcosh,4096,2,mlp,29,147584,validation,raw_nmse,27,6,0.9782712235268074
logcosh,4096,2,mlp,47,147584,validation,raw_nmse,14,0,0.9745309362690945
logcosh,4096,2,mlp,47,147584,validation,raw_nmse,14,6,0.9757728061711749
logcosh,4096,2,mlp,47,147584,validation,raw_nmse,27,0,0.9495784521808853
logcosh,4096,2,mlp,47,147584,validation,raw_nmse,27,6,0.9794827332643377
logcosh,4096,2,mlp,11,147584,validation,normalized_idiv,14,0,3.5438945106134074
logcosh,4096,2,mlp,11,147584,validation,normalized_idiv,14,6,3.1437844892144584
logcosh,4096,2,mlp,11,147584,validation,normalized_idiv,27,0,1.2243724659066637
logcosh,4096,2,mlp,11,147584,validation,normalized_idiv,27,6,1.6417185357005348
logcosh,4096,2,mlp,29,147584,validation,normalized_idiv,14,0,3.0803375892032703
logcosh,4096,2,mlp,29,147584,validation,normalized_idiv,14,6,2.7715941321095854
logcosh,4096,2,mlp,29,147584,validation,normalized_idiv,27,0,1.2298096141775232
logcosh,4096,2,mlp,29,147584,validation,normalized_idiv,27,6,1.6195857386063581
logcosh,4096,2,mlp,47,147584,validation,normalized_idiv,14,0,3.9056383810108164
logcosh,4096,2,mlp,47,147584,validation,normalized_idiv,14,6,3.1964609263514197
logcosh,4096,2,mlp,47,147584,validation,normalized_idiv,27,0,1.196338418007672
logcosh,4096,2,mlp,47,147584,validation,normalized_idiv,27,6,1.625079749500289
logcosh,4096,2,mlp,11,147584,test,logcosh,14,0,0.9171159464351216
logcosh,4096,2,mlp,11,147584,test,logcosh,14,6,0.7251788139687954
logcosh,4096,2,mlp,11,147584,test,logcosh,27,0,0.2558440037316787
logcosh,4096,2,mlp,11,147584,test,logcosh,27,6,0.25919383565955234
logcosh,4096,2,mlp,29,147584,test,logcosh,14,0,0.912284230134762
logcosh,4096,2,mlp,29,147584,test,logcosh,14,6,0.7140822401263993
logcosh,4096,2,mlp,29,147584,test,logcosh,27,0,0.25498475492931105
logcosh,4096,2,mlp,29,147584,test,logcosh,27,6,0.25671219048502386
logcosh,4096,2,mlp,47,147584,test,logcosh,14,0,0.8910387390849726
logcosh,4096,2,mlp,47,147584,test,logcosh,14,6,0.7203189832471137
logcosh,4096,2,mlp,47,147584,test,logcosh,27,0,0.25448359242971397
logcosh,4096,2,mlp,47,147584,test,logcosh,27,6,0.2565569523676102
logcosh,4096,2,mlp,11,147584,test,log_mae,14,0,1.4332830844662254
logcosh,4096,2,mlp,11,147584,test,log_mae,14,6,1.215458858373391
logcosh,4096,2,mlp,11,147584,test,log_mae,27,0,0.618741378876143
logcosh,4096,2,mlp,11,147584,test,log_mae,27,6,0.6241649318585564
logcosh,4096,2,mlp,29,147584,test,log_mae,14,0,1.4287215342205997
logcosh,4096,2,mlp,29,147584,test,log_mae,14,6,1.2028917530350425
logcosh,4096,2,mlp,29,147584,test,log_mae,27,0,0.61718742053958
logcosh,4096,2,mlp,29,147584,test,log_mae,27,6,0.6197752945700329
logcosh,4096,2,mlp,47,147584,test,log_mae,14,0,1.4041393698989992
logcosh,4096,2,mlp,47,147584,test,log_mae,14,6,1.2096206622205967
logcosh,4096,2,mlp,47,147584,test,log_mae,27,0,0.6163223907052866
logcosh,4096,2,mlp,47,147584,test,log_mae,27,6,0.6200780206032918
logcosh,4096,2,mlp,11,147584,test,factor2,14,0,0.31737518310546875
logcosh,4096,2,mlp,11,147584,test,factor2,14,6,0.3698883056640625
logcosh,4096,2,mlp,11,147584,test,factor2,27,0,0.654388427734375
logcosh,4096,2,mlp,11,147584,test,factor2,27,6,0.6508560180664062
logcosh,4096,2,mlp,29,147584,test,factor2,14,0,0.31653594970703125
logcosh,4096,2,mlp,29,147584,test,factor2,14,6,0.3725128173828125
logcosh,4096,2,mlp,29,147584,test,factor2,27,0,0.6558380126953125
logcosh,4096,2,mlp,29,147584,test,factor2,27,6,0.6534194946289062
logcosh,4096,2,mlp,47,147584,test,factor2,14,0,0.32402801513671875
logcosh,4096,2,mlp,47,147584,test,factor2,14,6,0.37169647216796875
logcosh,4096,2,mlp,47,147584,test,factor2,27,0,0.6557693481445312
logcosh,4096,2,mlp,47,147584,test,factor2,27,6,0.6524734497070312
logcosh,4096,2,mlp,11,147584,test,factor10,14,0,0.8047714233398438
logcosh,4096,2,mlp,11,147584,test,factor10,14,6,0.8671340942382812
logcosh,4096,2,mlp,11,147584,test,factor10,27,0,0.9870452880859375
logcosh,4096,2,mlp,11,147584,test,factor10,27,6,0.9867782592773438
logcosh,4096,2,mlp,29,147584,test,factor10,14,0,0.806427001953125
logcosh,4096,2,mlp,29,147584,test,factor10,14,6,0.8715667724609375
logcosh,4096,2,mlp,29,147584,test,factor10,27,0,0.98712158203125
logcosh,4096,2,mlp,29,147584,test,factor10,27,6,0.9872055053710938
logcosh,4096,2,mlp,47,147584,test,factor10,14,0,0.8136367797851562
logcosh,4096,2,mlp,47,147584,test,factor10,14,6,0.8681411743164062
logcosh,4096,2,mlp,47,147584,test,factor10,27,0,0.9875259399414062
logcosh,4096,2,mlp,47,147584,test,factor10,27,6,0.9873199462890625
logcosh,4096,2,mlp,11,147584,test,raw_nmse,14,0,0.9829139493663457
logcosh,4096,2,mlp,11,147584,test,raw_nmse,14,6,0.9993274022074872
logcosh,4096,2,mlp,11,147584,test,raw_nmse,27,0,0.9880428929942258
logcosh,4096,2,mlp,11,147584,test,raw_nmse,27,6,0.9739153652347249
logcosh,4096,2,mlp,29,147584,test,raw_nmse,14,0,0.9699571176206032
logcosh,4096,2,mlp,29,147584,test,raw_nmse,14,6,0.9982765989246184
logcosh,4096,2,mlp,29,147584,test,raw_nmse,27,0,0.988277975105875
logcosh,4096,2,mlp,29,147584,test,raw_nmse,27,6,0.9735985750030482
logcosh,4096,2,mlp,47,147584,test,raw_nmse,14,0,0.9902947339300279
logcosh,4096,2,mlp,47,147584,test,raw_nmse,14,6,0.9993909205550163
logcosh,4096,2,mlp,47,147584,test,raw_nmse,27,0,0.9868988825601029
logcosh,4096,2,mlp,47,147584,test,raw_nmse,27,6,0.9747307764849333
logcosh,4096,2,mlp,11,147584,test,normalized_idiv,14,0,4.665727103331739
logcosh,4096,2,mlp,11,147584,test,normalized_idiv,14,6,6.529845777559514
logcosh,4096,2,mlp,11,147584,test,normalized_idiv,27,0,1.846054729501989
logcosh,4096,2,mlp,11,147584,test,normalized_idiv,27,6,1.6284833556464333
logcosh,4096,2,mlp,29,147584,test,normalized_idiv,14,0,4.291414346005287
logcosh,4096,2,mlp,29,147584,test,normalized_idiv,14,6,6.016466614069255
logcosh,4096,2,mlp,29,147584,test,normalized_idiv,27,0,1.8213308197853963
logcosh,4096,2,mlp,29,147584,test,normalized_idiv,27,6,1.6323078502530257
logcosh,4096,2,mlp,47,147584,test,normalized_idiv,14,0,4.9453994099854315
logcosh,4096,2,mlp,47,147584,test,normalized_idiv,14,6,5.894314338713438
logcosh,4096,2,mlp,47,147584,test,normalized_idiv,27,0,1.7606168741131138
logcosh,4096,2,mlp,47,147584,test,normalized_idiv,27,6,1.6472142234494964
logcosh,4096,2,mlp,11,147584,test_block,attention_nmse,14,0,0.07395009696483612
logcosh,4096,2,mlp,11,147584,test_block,attention_nmse,14,6,0.17033055424690247
logcosh,4096,2,mlp,11,147584,test_block,attention_nmse,27,0,0.5235148668289185
logcosh,4096,2,mlp,11,147584,test_block,attention_nmse,27,6,0.48546522855758667
logcosh,4096,2,mlp,29,147584,test_block,attention_nmse,14,0,0.07425189018249512
logcosh,4096,2,mlp,29,147584,test_block,attention_nmse,14,6,0.11581120640039444
logcosh,4096,2,mlp,29,147584,test_block,attention_nmse,27,0,0.5240106582641602
logcosh,4096,2,mlp,29,147584,test_block,attention_nmse,27,6,0.4876430630683899
logcosh,4096,2,mlp,47,147584,test_block,attention_nmse,14,0,0.0945916697382927
logcosh,4096,2,mlp,47,147584,test_block,attention_nmse,14,6,0.20278684794902802
logcosh,4096,2,mlp,47,147584,test_block,attention_nmse,27,0,0.5237177014350891
logcosh,4096,2,mlp,47,147584,test_block,attention_nmse,27,6,0.4863246977329254
logcosh,4096,2,mlp,11,147584,test_block,output_nmse,14,0,0.820472240447998
logcosh,4096,2,mlp,11,147584,test_block,output_nmse,14,6,0.5039687752723694
logcosh,4096,2,mlp,11,147584,test_block,output_nmse,27,0,0.16879385709762573
logcosh,4096,2,mlp,11,147584,test_block,output_nmse,27,6,0.23825505375862122
logcosh,4096,2,mlp,29,147584,test_block,output_nmse,14,0,0.8134334087371826
logcosh,4096,2,mlp,29,147584,test_block,output_nmse,14,6,0.3771686553955078
logcosh,4096,2,mlp,29,147584,test_block,output_nmse,27,0,0.16828420758247375
logcosh,4096,2,mlp,29,147584,test_block,output_nmse,27,6,0.23790863156318665
logcosh,4096,2,mlp,47,147584,test_block,output_nmse,14,0,0.9581609964370728
logcosh,4096,2,mlp,47,147584,test_block,output_nmse,14,6,0.5740121603012085
logcosh,4096,2,mlp,47,147584,test_block,output_nmse,27,0,0.16844627261161804
logcosh,4096,2,mlp,47,147584,test_block,output_nmse,27,6,0.2391311228275299
logcosh,4096,2,mlp,11,147584,test_block,row_l1,14,0,0.34492745995521545
logcosh,4096,2,mlp,11,147584,test_block,row_l1,14,6,0.7362259030342102
logcosh,4096,2,mlp,11,147584,test_block,row_l1,27,0,0.6022310256958008
logcosh,4096,2,mlp,11,147584,test_block,row_l1,27,6,0.5783047676086426
logcosh,4096,2,mlp,29,147584,test_block,row_l1,14,0,0.2789742052555084
logcosh,4096,2,mlp,29,147584,test_block,row_l1,14,6,0.5054545402526855
logcosh,4096,2,mlp,29,147584,test_block,row_l1,27,0,0.6017497777938843
logcosh,4096,2,mlp,29,147584,test_block,row_l1,27,6,0.5781577825546265
logcosh,4096,2,mlp,47,147584,test_block,row_l1,14,0,0.481833279132843
logcosh,4096,2,mlp,47,147584,test_block,row_l1,14,6,0.7986934185028076
logcosh,4096,2,mlp,47,147584,test_block,row_l1,27,0,0.6007819175720215
